date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-12-11,5,-3,0.0,8.7,2,24,11:31 AM,09:40 PM,08:13 AM,05:41 PM,-6,-2,1,-2,16,3,65,0.0,1020,5,10,179,9,21651
2018-12-12,6,-1,0.0,7.0,1,31,12:08 PM,10:36 PM,08:13 AM,05:41 PM,-4,-0,2,-0,15,35,63,0.0,1022,6,10,251,8,21651
2018-12-13,9,2,0.0,7.0,2,38,12:40 PM,11:33 PM,08:14 AM,05:41 PM,1,3,5,3,15,47,74,0.0,1027,9,10,126,9,21651
2018-12-14,11,4,0.0,5.2,2,45,01:11 PM,No moonset,08:15 AM,05:41 PM,6,6,7,6,12,65,92,4.5,1028,11,7,88,6,21651
2018-12-15,12,10,0.0,3.5,3,51,01:39 PM,12:30 AM,08:16 AM,05:41 PM,10,9,11,9,28,100,95,15.2,1018,12,8,47,18,21651
2018-12-16,8,4,0.0,3.5,2,58,02:07 PM,01:29 AM,08:16 AM,05:42 PM,5,3,7,3,31,91,89,12.5,1012,8,9,153,21,21651
2018-12-17,10,3,0.0,8.7,3,65,02:35 PM,02:28 AM,08:17 AM,05:42 PM,1,2,6,2,26,23,73,0.0,1012,10,10,294,16,21651
2018-12-18,5,1,0.0,8.7,2,72,03:06 PM,03:30 AM,08:18 AM,05:43 PM,-4,-1,3,-1,23,5,60,0.0,1020,5,10,310,14,21651
2018-12-19,7,-0,0.0,8.7,2,78,03:40 PM,04:34 AM,08:18 AM,05:43 PM,-3,1,3,1,12,3,66,0.0,1021,7,10,209,7,21651
2018-12-20,11,2,0.0,3.5,2,85,04:18 PM,05:42 AM,08:19 AM,05:43 PM,4,3,6,3,21,65,86,11.6,1015,11,9,100,12,21651
2018-12-21,16,13,0.0,5.2,4,92,05:04 PM,06:50 AM,08:19 AM,05:44 PM,14,15,15,15,32,80,91,10.8,994,16,9,171,19,21651
2018-12-22,9,4,0.0,8.7,3,99,05:59 PM,07:59 AM,08:20 AM,05:44 PM,1,3,7,3,31,28,69,1.0,1006,9,10,286,20,21651
2018-12-23,7,1,0.0,8.7,2,94,07:01 PM,09:04 AM,08:20 AM,05:45 PM,-1,2,4,2,12,17,70,0.0,1021,7,10,238,7,21651
2018-12-24,7,3,0.0,8.7,2,88,08:09 PM,10:03 AM,08:21 AM,05:45 PM,-1,2,5,2,20,46,69,0.1,1021,7,10,284,12,21651
2018-12-25,5,-1,0.0,5.2,1,81,09:21 PM,10:54 AM,08:21 AM,05:46 PM,-5,-1,2,-1,15,45,61,0.0,1028,5,10,309,9,21651
2018-12-26,6,-1,0.0,8.7,2,74,10:33 PM,11:39 AM,08:21 AM,05:47 PM,-4,0,2,0,12,10,66,0.0,1033,6,10,275,7,21651
2018-12-27,8,1,0.0,8.7,3,67,11:43 PM,12:16 PM,08:22 AM,05:47 PM,0,2,4,2,14,28,77,0.0,1034,8,10,153,9,21651
2018-12-28,15,8,0.0,3.5,3,61,No moonrise,12:51 PM,08:22 AM,05:48 PM,11,10,12,10,24,90,94,37.8,1019,15,8,195,14,21651
2018-12-29,11,4,0.0,7.0,2,54,12:51 AM,01:23 PM,08:22 AM,05:49 PM,4,6,9,6,22,39,76,0.0,1020,11,10,301,14,21651
2018-12-30,7,3,0.0,7.0,3,47,01:57 AM,01:53 PM,08:22 AM,05:50 PM,-0,4,4,4,8,34,72,0.0,1024,7,10,247,5,21651
2018-12-31,10,2,0.0,3.5,2,40,03:01 AM,02:24 PM,08:23 AM,05:50 PM,5,3,6,3,20,69,89,9.2,1022,10,9,139,11,21651
2019-01-01,15,7,0.0,7.0,3,34,04:04 AM,02:57 PM,08:23 AM,05:51 PM,8,10,12,10,38,41,76,0.0,1015,15,10,269,17,21651
2019-01-02,8,2,0.0,7.0,2,27,05:06 AM,03:33 PM,08:23 AM,05:52 PM,1,3,5,3,16,54,75,0.0,1024,8,10,135,8,21651
2019-01-03,8,3,0.0,7.0,2,20,06:06 AM,04:12 PM,08:23 AM,05:53 PM,2,4,6,4,22,46,77,1.3,1016,8,9,249,8,21651
2019-01-04,9,2,0.0,7.0,2,13,07:04 AM,04:57 PM,08:23 AM,05:54 PM,2,3,5,3,16,53,80,0.4,1015,9,9,166,9,21651
2019-01-05,8,7,0.0,5.2,2,6,07:57 AM,05:45 PM,08:23 AM,05:54 PM,6,5,8,5,25,69,89,2.2,1003,8,6,196,12,21651
2019-01-06,10,3,0.0,8.7,3,0,08:46 AM,06:36 PM,08:23 AM,05:55 PM,1,3,6,3,30,10,70,0.0,1019,10,10,300,11,21651
2019-01-07,3,-1,0.0,5.2,1,7,09:29 AM,07:31 PM,08:23 AM,05:56 PM,-7,-2,1,-2,20,46,57,0.0,1030,3,10,136,8,21651
2019-01-08,9,3,0.0,8.7,2,14,10:07 AM,08:27 PM,08:23 AM,05:57 PM,5,4,7,4,27,55,89,2.4,1015,9,9,198,10,21651
2019-01-09,7,0,0.1,5.2,1,21,10:41 AM,09:24 PM,08:23 AM,05:58 PM,-2,0,5,0,43,45,61,0.4,1008,7,9,284,19,21651
2019-01-10,3,-2,0.0,5.2,1,27,11:12 AM,10:21 PM,08:23 AM,05:59 PM,-9,-6,0,-6,45,42,51,0.0,1014,3,10,305,18,21651
2019-01-11,1,-3,0.0,9.8,2,34,11:41 AM,11:18 PM,08:22 AM,06:00 PM,-13,-6,-1,-6,29,7,43,0.0,1027,1,10,310,9,21651
