date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-12-29,9,3,0.0,8.7,2,54,12:52 AM,01:23 PM,08:24 AM,05:49 PM,4,5,8,5,21,30,76,0.0,1020,9,10,292,13,21902
2018-12-30,7,2,0.0,8.7,1,47,01:58 AM,01:54 PM,08:24 AM,05:50 PM,-0,3,4,3,8,22,74,0.0,1024,7,10,238,5,21902
2018-12-31,9,2,0.0,3.5,2,40,03:03 AM,02:25 PM,08:24 AM,05:50 PM,4,2,5,2,18,69,91,26.5,1022,9,8,137,10,21902
2019-01-01,14,6,0.0,8.7,4,34,04:06 AM,02:58 PM,08:25 AM,05:51 PM,8,9,11,9,34,28,78,11.7,1014,14,9,268,14,21902
2019-01-02,8,3,0.0,3.5,2,27,05:08 AM,03:34 PM,08:25 AM,05:52 PM,2,3,5,3,13,58,77,0.0,1023,8,10,179,8,21902
2019-01-03,8,4,0.0,8.7,2,20,06:08 AM,04:13 PM,08:25 AM,05:53 PM,2,3,6,3,20,40,77,0.2,1016,8,9,257,7,21902
2019-01-04,8,2,0.0,7.0,2,13,07:06 AM,04:57 PM,08:25 AM,05:54 PM,2,3,5,3,13,44,80,0.2,1015,8,9,206,9,21902
2019-01-05,8,6,0.0,5.2,2,6,07:59 AM,05:45 PM,08:25 AM,05:55 PM,5,4,6,4,25,68,90,11.9,1003,8,8,206,11,21902
2019-01-06,9,2,0.0,8.7,2,0,08:47 AM,06:37 PM,08:25 AM,05:55 PM,0,2,5,2,29,9,71,0.0,1019,9,10,300,11,21902
2019-01-07,3,-2,0.0,5.2,1,7,09:31 AM,07:32 PM,08:25 AM,05:56 PM,-8,-3,0,-3,18,51,57,0.0,1030,3,10,179,9,21902
2019-01-08,7,2,0.0,8.7,2,14,10:09 AM,08:27 PM,08:25 AM,05:57 PM,4,3,5,3,22,58,90,3.7,1014,7,8,193,10,21902
2019-01-09,6,-1,0.2,3.5,1,21,10:43 AM,09:25 PM,08:25 AM,05:58 PM,-2,-1,4,-1,36,51,64,2.4,1008,6,10,283,21,21902
2019-01-10,3,-3,0.0,7.0,1,27,11:14 AM,10:21 PM,08:24 AM,05:59 PM,-9,-7,-0,-7,42,47,52,0.0,1014,3,10,306,19,21902
2019-01-11,1,-4,0.0,9.8,2,34,11:42 AM,11:19 PM,08:24 AM,06:00 PM,-14,-7,-2,-7,29,9,41,0.0,1026,1,10,308,12,21902
