date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-12-11,5,-1,0.0,8.7,2,24,11:32 AM,09:42 PM,08:13 AM,05:43 PM,-5,-2,1,-2,18,8,65,0.0,1020,5,10,179,11,21638
2018-12-12,6,1,0.0,7.0,1,31,12:08 PM,10:38 PM,08:14 AM,05:43 PM,-4,1,4,1,16,30,60,0.0,1022,6,10,254,9,21638
2018-12-13,9,3,0.0,7.0,2,38,12:41 PM,11:35 PM,08:15 AM,05:43 PM,1,4,6,4,15,46,72,0.0,1027,9,10,138,9,21638
2018-12-14,10,4,0.0,7.0,2,45,01:12 PM,No moonset,08:15 AM,05:44 PM,5,6,7,6,12,51,88,6.5,1028,10,10,91,7,21638
2018-12-15,12,10,0.0,3.5,3,51,01:40 PM,12:32 AM,08:16 AM,05:44 PM,10,9,11,9,30,100,96,49.5,1018,12,7,50,18,21638
2018-12-16,9,5,0.0,3.5,2,58,02:08 PM,01:30 AM,08:17 AM,05:44 PM,6,4,7,4,32,91,89,28.1,1011,9,8,149,21,21638
2018-12-17,10,4,0.0,8.7,3,65,02:36 PM,02:29 AM,08:17 AM,05:44 PM,1,3,6,3,28,23,70,0.0,1012,10,10,296,17,21638
2018-12-18,6,2,0.0,8.7,2,72,03:07 PM,03:32 AM,08:18 AM,05:45 PM,-4,-0,4,-0,25,5,58,0.0,1020,6,10,312,16,21638
2018-12-19,7,1,0.0,8.7,2,78,03:42 PM,04:35 AM,08:19 AM,05:45 PM,-2,2,4,2,14,4,64,0.0,1021,7,10,209,8,21638
2018-12-20,12,3,0.0,3.5,2,85,04:20 PM,05:43 AM,08:19 AM,05:46 PM,4,4,7,4,23,71,85,18.3,1015,12,8,103,13,21638
2018-12-21,16,12,0.0,8.7,3,92,05:07 PM,06:51 AM,08:20 AM,05:46 PM,13,14,15,14,39,69,91,20.0,994,16,8,172,20,21638
2018-12-22,9,5,0.0,8.7,3,99,06:01 PM,08:00 AM,08:20 AM,05:47 PM,2,4,7,4,32,23,67,2.1,1007,9,10,289,22,21638
2018-12-23,8,3,0.0,8.7,3,94,07:03 PM,09:05 AM,08:21 AM,05:47 PM,-1,3,5,3,14,16,67,0.0,1021,8,10,243,8,21638
2018-12-24,7,4,0.0,8.7,2,88,08:12 PM,10:04 AM,08:21 AM,05:48 PM,-0,3,5,3,23,43,67,0.1,1021,7,10,290,13,21638
2018-12-25,5,1,0.0,7.0,1,81,09:24 PM,10:55 AM,08:21 AM,05:48 PM,-5,-1,2,-1,16,42,56,0.0,1028,5,10,313,10,21638
2018-12-26,6,0,0.0,8.7,2,74,10:35 PM,11:40 AM,08:22 AM,05:49 PM,-3,1,3,1,11,8,63,0.0,1033,6,10,274,7,21638
2018-12-27,8,1,0.0,8.7,3,67,11:45 PM,12:17 PM,08:22 AM,05:50 PM,1,3,5,3,15,28,74,0.0,1034,8,10,159,9,21638
2018-12-28,15,9,0.0,3.5,3,61,No moonrise,12:52 PM,08:22 AM,05:50 PM,11,10,12,10,28,88,93,55.2,1019,15,8,198,16,21638
2018-12-29,12,5,0.0,7.0,2,54,12:53 AM,01:24 PM,08:23 AM,05:51 PM,5,6,9,6,25,39,75,0.0,1020,12,10,307,15,21638
2018-12-30,7,4,0.0,8.7,3,47,01:58 AM,01:55 PM,08:23 AM,05:52 PM,-0,4,5,4,7,41,69,0.0,1024,7,10,205,4,21638
2018-12-31,10,0,0.0,5.2,2,40,03:02 AM,02:26 PM,08:23 AM,05:53 PM,4,3,6,3,22,64,86,12.2,1023,10,9,142,11,21638
2019-01-01,15,8,0.0,7.0,3,34,04:05 AM,02:59 PM,08:23 AM,05:53 PM,8,11,13,11,43,53,74,1.5,1015,15,10,271,13,21638
2019-01-02,8,3,0.0,7.0,2,27,05:07 AM,03:35 PM,08:23 AM,05:54 PM,2,4,6,4,19,52,72,0.0,1023,8,10,138,7,21638
2019-01-03,9,4,0.0,5.2,2,20,06:07 AM,04:15 PM,08:24 AM,05:55 PM,3,4,7,4,27,72,76,3.2,1017,9,9,255,7,21638
2019-01-04,9,3,0.0,7.0,2,13,07:04 AM,04:59 PM,08:24 AM,05:56 PM,3,4,6,4,19,59,79,0.7,1015,9,9,161,6,21638
