date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-12-11,5,-2,0.0,8.7,2,24,11:34 AM,09:41 PM,08:15 AM,05:42 PM,-6,-2,1,-2,13,1,63,0.0,1020,5,10,177,8,21040
2018-12-12,6,-2,0.0,7.0,1,31,12:10 PM,10:37 PM,08:16 AM,05:42 PM,-4,-1,2,-1,13,30,66,0.0,1022,6,10,242,7,21040
2018-12-13,9,2,0.0,8.7,2,38,12:42 PM,11:35 PM,08:17 AM,05:42 PM,0,2,5,2,14,44,75,0.0,1027,9,10,114,8,21040
2018-12-14,10,3,0.0,3.5,2,45,01:13 PM,No moonset,08:17 AM,05:43 PM,5,5,6,5,10,90,94,3.2,1028,10,5,84,6,21040
2018-12-15,10,9,0.0,3.5,3,51,01:41 PM,12:32 AM,08:18 AM,05:43 PM,9,7,10,7,27,100,95,36.7,1019,10,8,39,17,21040
2018-12-16,7,4,0.0,3.5,2,58,02:08 PM,01:31 AM,08:19 AM,05:43 PM,4,3,6,3,28,90,88,32.9,1012,7,8,151,19,21040
2018-12-17,10,3,0.0,8.7,3,65,02:37 PM,02:30 AM,08:19 AM,05:43 PM,0,2,5,2,25,21,73,0.0,1012,10,10,294,16,21040
2018-12-18,5,0,0.0,8.7,2,72,03:07 PM,03:32 AM,08:20 AM,05:44 PM,-5,-1,2,-1,20,3,61,0.0,1020,5,10,307,13,21040
2018-12-19,7,1,0.0,8.7,2,78,03:41 PM,04:36 AM,08:20 AM,05:44 PM,-3,2,3,2,10,4,65,0.0,1021,7,10,209,6,21040
2018-12-20,8,2,0.0,3.5,1,85,04:20 PM,05:44 AM,08:21 AM,05:45 PM,3,3,5,3,18,65,87,19.8,1015,8,8,97,11,21040
2018-12-21,16,12,0.0,3.5,3,92,05:06 PM,06:53 AM,08:22 AM,05:45 PM,14,14,15,14,27,85,93,27.6,994,16,8,168,16,21040
2018-12-22,9,3,0.0,8.7,3,99,06:00 PM,08:01 AM,08:22 AM,05:46 PM,1,2,6,2,29,30,70,0.2,1006,9,9,287,20,21040
2018-12-23,7,1,0.0,8.7,2,94,07:02 PM,09:07 AM,08:23 AM,05:46 PM,-1,2,4,2,10,20,71,0.1,1021,7,10,231,6,21040
2018-12-24,7,2,0.0,8.7,2,88,08:11 PM,10:06 AM,08:23 AM,05:47 PM,-1,2,4,2,19,41,69,0.0,1021,7,10,301,12,21040
2018-12-25,5,-1,0.0,5.2,1,81,09:23 PM,10:57 AM,08:23 AM,05:47 PM,-5,-1,2,-1,15,50,63,0.0,1028,5,10,308,9,21040
2018-12-26,7,-1,0.0,8.7,2,74,10:34 PM,11:41 AM,08:24 AM,05:48 PM,-3,1,3,1,11,14,66,0.0,1033,7,10,274,6,21040
2018-12-27,8,1,0.0,8.7,2,67,11:45 PM,12:19 PM,08:24 AM,05:49 PM,1,2,4,2,13,28,77,0.0,1034,8,10,153,8,21040
2018-12-28,14,7,0.0,3.5,3,61,No moonrise,12:53 PM,08:24 AM,05:49 PM,10,9,11,9,19,93,96,70.8,1018,14,4,183,11,21040
2018-12-29,9,3,0.0,8.7,2,54,12:53 AM,01:24 PM,08:25 AM,05:50 PM,4,5,8,5,21,29,76,0.0,1020,9,10,295,13,21040
2018-12-30,7,2,0.0,8.7,2,47,01:59 AM,01:55 PM,08:25 AM,05:51 PM,-0,3,4,3,8,22,72,0.0,1024,7,10,236,5,21040
2018-12-31,9,1,0.0,3.5,2,40,03:03 AM,02:26 PM,08:25 AM,05:52 PM,4,3,5,3,18,70,91,25.7,1022,9,8,137,10,21040
2019-01-01,13,6,0.0,7.0,4,34,04:06 AM,02:59 PM,08:25 AM,05:52 PM,7,9,11,9,35,29,77,0.1,1015,13,10,268,15,21040
2019-01-02,8,2,0.0,3.5,2,27,05:09 AM,03:35 PM,08:25 AM,05:53 PM,1,3,5,3,14,62,75,0.0,1024,8,10,181,7,21040
2019-01-03,8,4,0.0,7.0,2,20,06:09 AM,04:14 PM,08:25 AM,05:54 PM,2,4,6,4,20,43,76,0.4,1016,8,9,259,8,21040
2019-01-04,8,2,0.0,7.0,2,13,07:06 AM,04:58 PM,08:25 AM,05:55 PM,2,3,5,3,13,51,80,0.3,1015,8,9,202,10,21040
2019-01-05,8,6,0.0,5.2,2,6,08:00 AM,05:46 PM,08:25 AM,05:56 PM,5,4,7,4,24,67,89,7.8,1003,8,7,202,11,21040
2019-01-06,10,2,0.0,8.7,2,0,08:48 AM,06:38 PM,08:25 AM,05:57 PM,1,3,6,3,27,9,71,0.0,1019,10,10,300,10,21040
2019-01-07,3,-1,0.0,5.2,1,7,09:32 AM,07:33 PM,08:25 AM,05:58 PM,-7,-3,1,-3,17,51,57,0.0,1030,3,10,137,8,21040
2019-01-08,8,3,0.0,8.7,2,14,10:10 AM,08:29 PM,08:25 AM,05:59 PM,4,3,6,3,23,59,89,3.5,1014,8,7,195,10,21040
2019-01-09,6,-1,0.1,4.9,1,21,10:44 AM,09:26 PM,08:25 AM,06:00 PM,-2,-0,4,-0,37,55,62,1.4,1008,6,10,284,18,21040
2019-01-10,3,-2,0.0,9.8,1,27,11:15 AM,10:22 PM,08:25 AM,06:01 PM,-9,-6,-0,-6,40,44,51,0.0,1014,3,10,306,20,21040
2019-01-11,1,-3,0.0,9.8,2,34,11:43 AM,11:20 PM,08:25 AM,06:02 PM,-13,-6,-2,-6,27,9,42,0.0,1027,1,10,309,10,21040
