date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-12-11,5,-3,0.0,8.7,2,24,11:37 AM,09:46 PM,08:18 AM,05:46 PM,-6,-2,0,-2,10,1,63,0.0,1020,5,10,296,7,20871
2018-12-12,6,-2,0.0,8.7,2,31,12:13 PM,10:42 PM,08:19 AM,05:47 PM,-4,-1,1,-1,13,27,71,0.0,1022,6,10,218,7,20871
2018-12-13,8,1,0.0,7.0,1,38,12:46 PM,11:39 PM,08:20 AM,05:47 PM,0,2,4,2,10,49,80,0.0,1026,8,10,101,6,20871
2018-12-14,7,2,0.0,5.2,2,45,01:16 PM,No moonset,08:21 AM,05:47 PM,3,4,4,4,7,58,89,4.4,1028,7,9,110,4,20871
2018-12-15,10,7,0.0,3.5,2,51,01:45 PM,12:36 AM,08:21 AM,05:47 PM,8,6,9,6,25,100,97,33.9,1018,10,7,39,15,20871
2018-12-16,6,2,0.0,3.5,1,58,02:12 PM,01:35 AM,08:22 AM,05:48 PM,4,2,5,2,21,92,90,30.3,1013,6,8,181,15,20871
2018-12-17,10,2,0.0,7.0,2,65,02:41 PM,02:34 AM,08:23 AM,05:48 PM,-0,1,4,1,24,22,73,0.0,1013,10,10,293,15,20871
2018-12-18,5,-1,0.0,8.7,2,72,03:12 PM,03:36 AM,08:23 AM,05:48 PM,-5,-2,2,-2,20,2,62,0.0,1021,5,10,308,13,20871
2018-12-19,7,0,0.0,8.7,2,78,03:46 PM,04:40 AM,08:24 AM,05:49 PM,-3,2,3,2,10,4,64,0.0,1021,7,10,191,7,20871
2018-12-20,5,1,0.0,3.5,1,85,04:24 PM,05:48 AM,08:24 AM,05:49 PM,2,2,4,2,16,68,86,15.9,1014,5,9,105,9,20871
2018-12-21,16,9,0.0,5.2,3,92,05:10 PM,06:56 AM,08:25 AM,05:50 PM,13,13,14,13,29,74,90,21.3,993,16,8,181,17,20871
2018-12-22,8,2,0.0,7.0,2,99,06:04 PM,08:05 AM,08:25 AM,05:50 PM,-0,1,5,1,30,35,70,3.4,1008,8,9,290,21,20871
2018-12-23,7,0,0.0,8.7,1,94,07:07 PM,09:10 AM,08:26 AM,05:51 PM,-1,2,4,2,9,30,72,1.3,1021,7,9,211,6,20871
2018-12-24,6,0,0.0,8.7,2,88,08:15 PM,10:09 AM,08:26 AM,05:51 PM,-2,-0,3,-0,20,35,71,0.0,1021,6,10,295,12,20871
2018-12-25,4,-1,0.0,5.2,1,81,09:27 PM,11:01 AM,08:27 AM,05:52 PM,-6,-2,1,-2,10,53,60,0.0,1028,4,10,319,7,20871
2018-12-26,7,-1,0.0,8.7,2,74,10:39 PM,11:45 AM,08:27 AM,05:52 PM,-4,1,2,1,7,13,66,0.0,1033,7,10,257,5,20871
2018-12-27,7,1,0.0,8.7,1,67,11:49 PM,12:22 PM,08:27 AM,05:53 PM,-1,2,4,2,14,33,73,0.1,1033,7,10,158,9,20871
2018-12-28,9,6,0.0,3.5,2,61,No moonrise,12:57 PM,08:28 AM,05:54 PM,7,6,8,6,16,83,96,62.0,1018,9,6,165,9,20871
2018-12-29,8,2,0.0,8.7,2,54,12:57 AM,01:28 PM,08:28 AM,05:54 PM,3,4,7,4,21,36,77,0.0,1021,8,10,305,13,20871
2018-12-30,7,1,0.0,8.7,1,47,02:03 AM,01:59 PM,08:28 AM,05:55 PM,-1,3,4,3,7,32,74,0.0,1024,7,10,195,4,20871
2018-12-31,9,2,0.0,3.5,2,40,03:07 AM,02:30 PM,08:28 AM,05:56 PM,4,2,4,2,20,79,94,6.9,1021,9,7,150,10,20871
2019-01-01,12,6,0.0,8.7,4,34,04:10 AM,03:03 PM,08:29 AM,05:57 PM,7,8,10,8,34,27,77,6.1,1015,12,10,270,14,20871
2019-01-02,7,1,0.0,3.5,2,27,05:12 AM,03:39 PM,08:29 AM,05:58 PM,1,3,5,3,14,77,77,0.0,1023,7,10,120,5,20871
2019-01-03,7,4,0.0,8.7,2,20,06:12 AM,04:18 PM,08:29 AM,05:58 PM,1,3,5,3,19,36,75,0.4,1017,7,9,266,6,20871
2019-01-04,8,2,0.0,5.2,2,13,07:10 AM,05:03 PM,08:29 AM,05:59 PM,2,3,5,3,12,57,83,0.7,1014,8,9,196,8,20871
2019-01-05,10,5,0.0,8.2,2,6,08:03 AM,05:51 PM,08:29 AM,06:00 PM,5,4,7,4,24,63,87,13.8,1004,10,8,186,13,20871
2019-01-06,9,1,0.0,9.7,3,0,08:52 AM,06:42 PM,08:29 AM,06:01 PM,-0,2,5,2,26,5,71,0.0,1020,9,10,294,10,20871
2019-01-07,2,-1,0.0,8.2,1,7,09:35 AM,07:37 PM,08:29 AM,06:02 PM,-6,-3,1,-3,19,60,60,0.0,1029,2,10,111,7,20871
2019-01-08,11,2,0.0,9.7,2,14,10:13 AM,08:33 PM,08:29 AM,06:03 PM,4,4,6,4,26,42,83,4.4,1014,11,9,191,11,20871
