date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-17,1,-3,0.0,9.9,1,20,05:18 AM,03:36 PM,08:23 AM,06:12 PM,-8,-5,-1,-5,19,29,58,0.0,1027,1,10,110,13,20735
2015-01-18,5,1,0.0,6.6,1,13,06:16 AM,04:35 PM,08:23 AM,06:13 PM,2,-1,3,-1,22,57,94,32.7,1014,5,7,214,11,20735
2015-01-19,6,1,0.0,9.9,2,7,07:12 AM,05:40 PM,08:23 AM,06:14 PM,0,0,3,0,19,20,79,0.0,1015,6,10,283,11,20735
2015-01-20,8,2,0.0,9.9,2,0,08:04 AM,06:49 PM,08:22 AM,06:15 PM,0,3,4,3,9,30,75,0.0,1015,8,10,119,5,20735
2015-01-21,2,-1,1.9,5.0,1,7,08:51 AM,08:01 PM,08:22 AM,06:16 PM,-1,-2,1,-2,13,69,88,7.3,1020,2,6,79,9,20735
2015-01-22,5,-1,0.0,10.0,1,14,09:34 AM,09:13 PM,08:21 AM,06:17 PM,-0,-1,2,-1,17,31,87,0.1,1025,5,8,274,11,20735
2015-01-23,5,-1,0.0,8.3,1,20,10:13 AM,10:23 PM,08:20 AM,06:18 PM,-1,-1,2,-1,10,55,80,8.1,1024,5,8,224,7,20735
2015-01-24,3,1,0.0,8.3,1,27,10:51 AM,11:33 PM,08:20 AM,06:20 PM,1,-2,2,-2,28,66,91,32.6,1003,3,8,201,18,20735
2015-01-25,8,0,0.0,8.3,2,34,11:29 AM,No moonset,08:19 AM,06:21 PM,1,1,4,1,20,49,81,0.7,1010,8,8,216,11,20735
2015-01-26,3,-2,0.7,5.0,1,41,12:06 PM,12:39 AM,08:18 AM,06:22 PM,-0,-4,1,-4,30,100,90,8.9,1008,3,6,50,21,20735
2015-01-27,0,-3,2.6,6.7,1,48,12:45 PM,01:45 AM,08:18 AM,06:23 PM,-4,-8,-1,-8,33,86,85,3.0,1010,0,5,329,23,20735
2015-01-28,1,-6,0.0,10.1,2,54,01:28 PM,02:47 AM,08:17 AM,06:24 PM,-8,-9,-3,-9,29,12,68,0.0,1022,1,10,319,20,20735
2015-01-29,2,-4,0.0,6.7,1,61,02:12 PM,03:47 AM,08:16 AM,06:25 PM,-8,-5,-1,-5,21,55,59,1.6,1023,2,10,184,13,20735
2015-01-30,3,-6,0.0,8.3,1,68,03:01 PM,04:42 AM,08:15 AM,06:27 PM,-5,-7,-0,-7,42,40,70,0.5,1018,3,9,301,29,20735
2015-01-31,-1,-7,0.0,10.1,2,75,03:52 PM,05:33 AM,08:14 AM,06:28 PM,-11,-11,-4,-11,27,11,58,0.0,1026,-1,10,300,20,20735
2015-02-01,5,-3,0.0,8.3,1,81,04:45 PM,06:19 AM,08:14 AM,06:29 PM,-5,-2,1,-2,16,60,65,2.3,1022,5,10,185,10,20735
2015-02-02,10,-4,0.0,8.3,1,88,05:40 PM,07:02 AM,08:13 AM,06:30 PM,0,-3,3,-3,44,73,84,20.0,1005,10,6,261,27,20735
2015-02-03,1,-5,0.0,10.2,2,95,06:35 PM,07:40 AM,08:12 AM,06:31 PM,-12,-7,-2,-7,20,14,48,0.0,1026,1,10,263,14,20735
2015-02-04,8,-1,0.0,10.2,2,98,07:31 PM,08:14 AM,08:11 AM,06:32 PM,-4,-1,3,-1,25,18,63,0.0,1021,8,10,190,15,20735
2015-02-05,-1,-6,0.0,10.2,1,92,08:26 PM,08:46 AM,08:10 AM,06:33 PM,-8,-9,-2,-9,37,16,65,0.0,1020,-1,10,315,26,20735
2015-02-06,3,-6,0.0,10.3,2,85,09:21 PM,09:17 AM,08:09 AM,06:35 PM,-15,-7,-2,-7,19,11,39,0.0,1025,3,10,259,13,20735
2015-02-07,8,-1,0.0,10.3,2,78,10:16 PM,09:46 AM,08:08 AM,06:36 PM,-7,-0,3,-0,15,25,51,0.0,1019,8,10,179,9,20735
2015-02-08,15,2,0.0,10.0,2,71,11:12 PM,10:16 AM,08:07 AM,06:37 PM,3,5,7,5,14,26,75,0.0,1012,15,10,186,7,20735
2015-02-09,4,0,0.0,5.2,1,64,No moonrise,10:47 AM,08:06 AM,06:38 PM,1,-1,3,-1,23,82,86,1.4,1011,4,6,42,17,20735
2015-02-10,3,-1,5.2,5.2,1,58,12:07 AM,11:20 AM,08:05 AM,06:39 PM,-2,-6,0,-6,31,88,83,8.0,1016,3,6,54,22,20735
2015-02-11,5,-2,0.0,10.4,2,51,01:05 AM,11:56 AM,08:04 AM,06:40 PM,-5,-3,1,-3,17,16,67,0.0,1017,5,10,151,12,20735
2015-02-12,4,-5,0.0,6.8,1,44,02:03 AM,12:37 PM,08:02 AM,06:42 PM,-4,-5,0,-5,29,38,71,1.5,1012,4,9,272,20,20735
2015-02-13,-2,-9,0.0,10.4,1,37,03:01 AM,01:24 PM,08:01 AM,06:43 PM,-18,-12,-6,-12,24,8,37,0.0,1023,-2,10,288,19,20735
2015-02-14,5,-5,0.0,8.4,1,31,03:59 AM,02:17 PM,08:00 AM,06:44 PM,-13,-8,-1,-8,33,55,42,1.6,1010,5,6,228,23,20735
2015-02-15,-8,-12,0.0,10.9,1,24,04:55 AM,03:17 PM,07:59 AM,06:45 PM,-20,-22,-11,-22,50,14,46,0.5,1020,-8,9,309,39,20735
2015-02-16,-9,-14,3.3,5.4,1,17,05:48 AM,04:23 PM,07:58 AM,06:46 PM,-17,-18,-11,-18,17,67,65,3.9,1026,-9,8,259,13,20735
2015-02-17,-4,-9,10.5,7.0,1,10,06:37 AM,05:34 PM,07:57 AM,06:47 PM,-9,-13,-8,-13,13,76,89,12.4,1014,-4,7,198,9,20735
2015-02-18,-2,-9,1.4,8.5,1,3,07:23 AM,06:46 PM,07:55 AM,06:48 PM,-8,-11,-6,-11,20,62,83,1.7,1012,-2,9,216,12,20735
2015-02-19,-10,-14,0.4,8.5,1,3,08:05 AM,07:59 PM,07:54 AM,06:49 PM,-15,-22,-12,-22,39,42,80,0.6,1018,-10,8,288,24,20735
2015-02-20,-9,-19,0.0,10.1,1,10,08:45 AM,09:12 PM,07:53 AM,06:51 PM,-17,-22,-14,-22,25,23,82,0.0,1030,-9,10,266,14,20735
2015-02-21,0,-13,3.5,7.0,1,17,09:24 AM,10:22 PM,07:52 AM,06:52 PM,-8,-13,-7,-13,27,69,92,9.8,1028,0,9,186,17,20735
2015-02-22,2,1,0.0,5.5,1,24,10:03 AM,11:31 PM,07:50 AM,06:53 PM,1,-1,1,-1,12,100,99,14.2,1022,2,3,187,6,20735
2015-02-23,-3,-10,0.0,10.1,1,30,10:43 AM,No moonset,07:49 AM,06:54 PM,-6,-11,-4,-11,30,54,84,0.0,1028,-3,9,342,19,20735
2015-02-24,-5,-13,0.0,8.6,1,37,11:26 AM,12:36 AM,07:48 AM,06:55 PM,-11,-14,-8,-14,16,38,81,0.0,1023,-5,10,162,11,20735
2015-02-25,2,-7,0.0,10.1,1,44,12:11 PM,01:39 AM,07:46 AM,06:56 PM,-4,-6,-2,-6,15,45,85,0.0,1013,2,9,237,8,20735
2015-02-26,0,-4,5.4,7.1,1,51,12:58 PM,02:36 AM,07:45 AM,06:57 PM,-3,-6,-2,-6,18,85,90,6.3,1015,0,6,61,11,20735
2015-02-27,-2,-6,1.7,7.1,1,58,01:49 PM,03:30 AM,07:43 AM,06:58 PM,-5,-9,-4,-9,17,77,88,2.0,1030,-2,7,272,11,20735
2015-02-28,-3,-11,0.0,11.2,2,64,02:41 PM,04:17 AM,07:42 AM,06:59 PM,-10,-11,-7,-11,12,14,77,0.0,1042,-3,10,157,7,20735
2015-03-01,-1,-7,0.4,5.8,1,71,03:35 PM,05:01 AM,07:41 AM,07:00 PM,-5,-8,-3,-8,14,85,92,8.5,1034,-1,7,167,9,20735
2015-03-02,2,-3,0.0,11.6,2,78,04:30 PM,05:40 AM,07:39 AM,07:01 PM,-1,-5,-0,-5,26,40,92,0.0,1025,2,9,302,14,20735
2015-03-03,2,-4,0.0,5.8,1,85,05:25 PM,06:15 AM,07:38 AM,07:02 PM,-4,-6,-1,-6,23,69,83,1.7,1025,2,8,161,15,20735
2015-03-04,6,4,0.0,7.3,1,91,06:20 PM,06:48 AM,07:36 AM,07:03 PM,4,2,5,2,20,83,97,8.8,1013,6,4,175,10,20735
2015-03-05,0,-5,29.8,5.8,1,98,07:15 PM,07:19 AM,07:35 AM,07:04 PM,-3,-8,-2,-8,28,97,93,36.2,1022,0,7,219,19,20735
2015-03-06,-0,-13,0.0,11.6,2,95,08:10 PM,07:49 AM,07:33 AM,07:06 PM,-12,-13,-8,-13,17,0,73,0.1,1034,-0,10,181,11,20735
2015-03-07,4,-8,0.0,11.6,2,88,09:06 PM,08:19 AM,07:32 AM,07:07 PM,-4,-6,-2,-6,24,14,86,0.0,1025,4,10,219,13,20735
2015-03-08,9,2,0.0,11.6,3,82,10:01 PM,08:50 AM,07:30 AM,07:08 PM,3,2,5,2,20,23,90,0.0,1022,9,10,240,10,20735
2015-03-09,12,1,0.0,11.6,2,75,10:58 PM,09:22 AM,07:29 AM,07:09 PM,4,4,5,4,11,24,89,0.0,1023,12,8,107,6,20735
2015-03-10,11,4,0.0,8.8,2,68,11:55 PM,09:57 AM,07:27 AM,07:10 PM,3,6,8,6,20,55,72,1.9,1021,11,10,165,12,20735
2015-03-11,13,5,0.0,8.8,2,61,No moonrise,10:35 AM,07:26 AM,07:11 PM,4,7,9,7,20,61,73,0.1,1018,13,9,208,13,20735
2015-03-12,11,5,0.0,10.2,2,54,12:52 AM,11:19 AM,07:24 AM,07:12 PM,3,5,8,5,23,55,74,2.0,1016,11,9,198,15,20735
2015-03-13,9,4,0.0,10.2,2,48,01:49 AM,12:07 PM,07:23 AM,07:13 PM,2,4,7,4,23,59,74,1.9,1016,9,9,198,15,20735
2015-03-14,10,4,0.0,11.6,2,41,02:43 AM,01:03 PM,07:21 AM,07:14 PM,2,4,7,4,22,57,75,2.5,1015,10,9,203,14,20735
2015-03-15,11,4,0.0,11.6,2,34,03:36 AM,02:04 PM,07:20 AM,07:15 PM,3,5,8,5,20,57,76,0.6,1014,11,9,222,13,20735
2015-03-16,11,5,0.0,8.8,2,27,04:25 AM,03:10 PM,07:18 AM,07:16 PM,3,5,7,5,18,60,78,1.6,1017,11,9,181,12,20735
2015-03-17,11,3,0.0,8.8,2,21,05:11 AM,04:19 PM,07:16 AM,07:17 PM,3,5,7,5,15,60,74,0.6,1021,11,9,179,10,20735
2015-03-18,13,4,0.0,8.8,2,14,05:54 AM,05:31 PM,07:15 AM,07:18 PM,4,7,9,7,17,58,76,0.6,1019,13,9,184,11,20735
2015-03-19,9,3,0.0,11.6,3,7,06:35 AM,06:44 PM,07:13 AM,07:19 PM,-1,4,6,4,15,36,63,0.7,1025,9,10,118,10,20735
2015-03-20,3,1,0.0,6.0,1,0,07:15 AM,07:56 PM,07:12 AM,07:20 PM,1,-2,2,-2,22,98,91,18.3,1022,3,8,112,15,20735
2015-03-21,12,-1,0.0,11.6,3,7,07:55 AM,09:08 PM,07:10 AM,07:21 PM,3,4,6,4,14,38,85,0.0,1018,12,9,277,8,20735
2015-03-22,9,1,0.0,11.6,3,13,08:35 AM,10:17 PM,07:09 AM,07:22 PM,-0,1,5,1,21,13,68,0.0,1020,9,10,343,14,20735
2015-03-23,8,-1,0.0,11.6,2,20,09:19 AM,11:24 PM,07:07 AM,07:23 PM,-7,-1,3,-1,16,17,50,0.0,1024,8,10,44,11,20735
2015-03-24,6,2,0.3,8.8,1,27,10:04 AM,No moonset,07:05 AM,07:24 PM,-4,1,4,1,13,57,57,0.4,1027,6,8,78,9,20735
2015-03-25,7,2,0.0,6.1,2,34,10:52 AM,12:25 AM,07:04 AM,07:24 PM,-0,2,5,2,12,81,72,0.3,1026,7,9,147,8,20735
2015-03-26,21,9,0.0,8.9,4,40,11:43 AM,01:22 AM,07:02 AM,07:25 PM,12,13,14,13,28,78,90,12.4,1011,21,9,222,17,20735
2015-03-27,8,6,0.0,6.1,2,47,12:35 PM,02:13 AM,07:01 AM,07:26 PM,3,3,7,3,21,82,80,28.3,1009,8,7,259,15,20735
2015-03-28,3,-2,0.1,11.6,1,54,01:30 PM,02:59 AM,06:59 AM,07:27 PM,-8,-6,0,-6,34,31,55,0.2,1017,3,7,314,25,20735
2015-03-29,9,-3,0.0,11.6,2,61,02:24 PM,03:40 AM,06:57 AM,07:28 PM,-11,-3,1,-3,23,5,41,0.0,1026,9,10,269,15,20735
2015-03-30,13,3,0.0,10.3,2,67,03:20 PM,04:16 AM,06:56 AM,07:29 PM,1,4,7,4,32,47,65,1.6,1015,13,9,250,19,20735
2015-03-31,17,5,0.0,11.6,3,74,04:14 PM,04:50 AM,06:54 AM,07:30 PM,5,7,10,7,34,18,72,10.2,1010,17,9,251,20,20735
2015-04-01,13,2,0.0,11.6,3,81,05:09 PM,05:22 AM,06:53 AM,07:31 PM,1,4,7,4,18,4,65,0.0,1020,13,10,229,12,20735
2015-04-02,18,5,0.0,9.0,3,88,06:04 PM,05:52 AM,06:51 AM,07:32 PM,6,10,12,10,37,33,66,0.1,1021,18,10,199,23,20735
2015-04-03,19,15,0.0,7.7,4,95,07:00 PM,06:21 AM,06:50 AM,07:33 PM,15,17,17,17,39,60,86,13.4,1011,19,8,222,21,20735
2015-04-04,12,8,0.0,11.6,3,100,07:56 PM,06:52 AM,06:48 AM,07:34 PM,4,8,11,8,43,13,62,5.6,1015,12,10,299,28,20735
2015-04-05,16,6,0.0,11.6,4,92,08:52 PM,07:24 AM,06:47 AM,07:35 PM,2,8,10,8,29,8,56,0.0,1025,16,10,219,18,20735
2015-04-06,21,8,0.0,11.6,5,85,09:50 PM,07:58 AM,06:45 AM,07:36 PM,8,13,15,13,29,17,67,0.0,1024,21,10,203,17,20735
2015-04-07,22,14,0.0,7.8,4,78,10:47 PM,08:35 AM,06:43 AM,07:37 PM,14,17,18,17,23,58,83,8.7,1021,22,10,183,14,20735
2015-04-08,9,6,0.0,6.5,2,72,11:44 PM,09:18 AM,06:42 AM,07:38 PM,7,5,8,5,26,97,89,4.5,1023,9,5,61,18,20735
2015-04-09,9,5,0.0,6.5,2,65,No moonrise,10:04 AM,06:40 AM,07:39 PM,5,4,7,4,17,92,86,1.3,1024,9,8,79,13,20735
2015-04-10,21,7,0.0,7.8,4,58,12:38 AM,10:56 AM,06:39 AM,07:40 PM,11,12,13,12,21,77,87,9.2,1014,21,9,198,14,20735
2015-04-11,16,10,0.0,11.6,4,51,01:31 AM,11:54 AM,06:37 AM,07:41 PM,6,12,13,12,28,26,65,0.0,1019,16,10,314,17,20735
2015-04-12,19,9,0.0,11.6,5,44,02:19 AM,12:56 PM,06:36 AM,07:42 PM,5,12,13,12,15,3,59,0.0,1026,19,10,204,10,20735
2015-04-13,16,9,0.0,9.1,3,38,03:05 AM,02:01 PM,06:34 AM,07:43 PM,7,12,13,12,18,57,70,0.9,1019,16,9,188,11,20735
2015-04-14,18,9,0.0,9.1,3,31,03:48 AM,03:10 PM,06:33 AM,07:44 PM,9,13,14,13,19,58,72,1.0,1020,18,9,149,12,20735
2015-04-15,17,11,0.0,10.3,3,24,04:27 AM,04:20 PM,06:31 AM,07:45 PM,9,12,13,12,22,62,77,2.9,1020,17,9,154,14,20735
2015-04-16,16,11,0.0,11.6,4,17,05:07 AM,05:31 PM,06:30 AM,07:46 PM,8,13,13,13,19,30,70,0.0,1028,16,10,94,11,20735
2015-04-17,23,13,0.0,11.6,4,11,05:46 AM,06:42 PM,06:29 AM,07:46 PM,14,17,18,17,13,38,81,13.5,1018,23,9,219,9,20735
2015-04-18,25,15,0.0,11.6,6,4,06:25 AM,07:53 PM,06:27 AM,07:47 PM,12,19,19,19,15,15,65,1.8,1016,25,10,135,9,20735
2015-04-19,18,12,0.0,9.1,4,3,07:08 AM,09:02 PM,06:26 AM,07:48 PM,9,14,15,14,42,42,71,3.1,1018,18,10,84,27,20735
2015-04-20,24,16,0.0,11.6,5,10,07:52 AM,10:07 PM,06:24 AM,07:49 PM,16,20,20,20,35,54,82,53.8,1004,24,7,184,22,20735
2015-04-21,17,13,0.0,10.4,4,16,08:40 AM,11:09 PM,06:23 AM,07:50 PM,8,14,15,14,27,32,67,10.6,1008,17,9,283,18,20735
2015-04-22,19,9,0.0,11.6,3,23,09:32 AM,No moonset,06:22 AM,07:51 PM,7,11,13,11,30,30,65,1.3,1007,19,10,253,17,20735
2015-04-23,12,5,0.0,10.4,2,30,10:25 AM,12:04 AM,06:20 AM,07:52 PM,1,5,8,5,29,38,61,0.1,1011,12,10,298,19,20735
2015-04-24,13,2,0.0,11.6,3,37,11:20 AM,12:53 AM,06:19 AM,07:53 PM,-2,4,7,4,27,5,54,0.0,1016,13,10,315,18,20735
2015-04-25,13,5,0.0,9.1,2,44,12:15 PM,01:37 AM,06:18 AM,07:54 PM,2,7,8,7,11,58,65,7.3,1012,13,9,196,7,20735
2015-04-26,16,7,0.0,11.6,3,50,01:11 PM,02:15 AM,06:16 AM,07:55 PM,5,10,11,10,12,57,68,2.4,1006,16,9,178,8,20735
2015-04-27,13,9,0.0,10.4,3,57,02:07 PM,02:50 AM,06:15 AM,07:56 PM,5,11,12,11,17,36,65,0.4,1009,13,10,226,12,20735
2015-04-28,19,12,0.0,10.4,4,64,03:02 PM,03:23 AM,06:14 AM,07:57 PM,10,14,15,14,20,48,74,2.7,1015,19,9,192,12,20735
2015-04-29,22,11,0.0,11.6,5,71,03:57 PM,03:53 AM,06:13 AM,07:58 PM,10,16,17,16,17,11,67,0.0,1008,22,10,255,9,20735
2015-04-30,20,12,0.0,8.0,4,77,04:52 PM,04:23 AM,06:11 AM,07:59 PM,12,16,16,16,11,51,77,7.7,1006,20,10,164,7,20735
2015-05-01,15,11,0.0,10.4,3,84,05:48 PM,04:53 AM,06:10 AM,08:00 PM,9,11,13,11,17,63,79,3.0,1013,15,9,65,12,20735
2015-05-02,22,9,0.0,11.6,5,91,06:44 PM,05:25 AM,06:09 AM,08:01 PM,10,15,16,15,10,29,69,0.1,1016,22,10,195,6,20735
2015-05-03,25,16,0.0,11.6,6,98,07:43 PM,05:58 AM,06:08 AM,08:02 PM,10,19,20,19,15,15,56,0.0,1019,25,10,251,8,20735
2015-05-04,28,15,0.0,11.6,6,95,08:40 PM,06:35 AM,06:07 AM,08:03 PM,12,21,21,21,28,13,60,0.0,1023,28,10,208,16,20735
2015-05-05,27,17,0.0,11.6,5,89,09:39 PM,07:16 AM,06:06 AM,08:04 PM,16,22,22,22,16,19,71,6.2,1023,27,9,223,9,20735
2015-05-06,25,17,0.0,11.6,5,82,10:35 PM,08:01 AM,06:05 AM,08:04 PM,17,21,21,21,17,18,81,6.7,1022,25,9,136,11,20735
2015-05-07,25,15,0.0,11.6,6,75,11:29 PM,08:52 AM,06:03 AM,08:05 PM,15,19,20,19,14,11,76,0.4,1021,25,10,120,9,20735
2015-05-08,25,17,0.0,11.6,6,68,No moonrise,09:49 AM,06:02 AM,08:06 PM,16,21,21,21,14,8,75,0.0,1020,25,10,147,9,20735
2015-05-09,25,16,0.0,10.5,5,62,12:18 AM,10:49 AM,06:01 AM,08:07 PM,18,20,21,20,13,37,86,0.2,1023,25,8,144,8,20735
2015-05-10,26,17,0.0,13.4,5,55,01:04 AM,11:53 AM,06:00 AM,08:08 PM,18,22,22,21,18,39,84,2.6,1022,26,8,161,11,20735
2015-05-11,26,18,0.0,12.3,5,48,01:47 AM,12:58 PM,05:59 AM,08:09 PM,19,24,24,22,13,30,83,0.0,1017,26,9,169,9,20735
2015-05-12,29,19,0.0,14.5,7,41,02:26 AM,02:06 PM,05:59 AM,08:10 PM,16,25,25,24,28,14,64,0.0,1013,29,10,251,17,20735
2015-05-13,19,12,0.0,14.5,5,35,03:04 AM,03:14 PM,05:58 AM,08:11 PM,8,15,16,15,32,26,59,0.0,1022,19,10,319,21,20735
2015-05-14,20,9,0.0,14.5,5,28,03:42 AM,04:23 PM,05:57 AM,08:12 PM,6,13,14,13,19,10,60,0.0,1029,20,10,172,12,20735
2015-05-15,23,12,0.0,14.5,5,21,04:19 AM,05:32 PM,05:56 AM,08:13 PM,11,17,18,17,23,16,67,0.0,1025,23,10,180,14,20735
2015-05-16,29,16,0.0,13.4,5,14,04:59 AM,06:41 PM,05:55 AM,08:14 PM,18,23,23,22,20,43,78,1.3,1021,29,10,203,12,20735
2015-05-17,27,20,0.0,11.3,5,7,05:42 AM,07:48 PM,05:54 AM,08:14 PM,20,24,24,23,15,68,83,17.0,1021,27,8,254,9,20735
2015-05-18,29,20,0.0,14.5,6,1,06:28 AM,08:52 PM,05:53 AM,08:15 PM,20,26,26,24,13,35,80,17.7,1018,29,9,176,7,20735
2015-05-19,29,19,0.0,13.4,6,6,07:18 AM,09:51 PM,05:53 AM,08:16 PM,19,25,25,23,14,38,77,1.6,1013,29,8,219,9,20735
2015-05-20,20,14,0.0,14.5,5,13,08:11 AM,10:44 PM,05:52 AM,08:17 PM,9,16,17,16,27,7,63,0.9,1015,20,10,251,18,20735
2015-05-21,13,10,0.0,10.2,3,20,09:07 AM,11:31 PM,05:51 AM,08:18 PM,8,10,12,10,17,72,79,0.4,1015,13,9,136,11,20735
2015-05-22,23,9,0.0,14.5,5,26,10:03 AM,No moonset,05:50 AM,08:19 PM,8,15,16,15,30,9,64,0.0,1019,23,10,294,19,20735
2015-05-23,25,10,0.0,14.5,5,33,11:00 AM,12:12 AM,05:50 AM,08:20 PM,5,15,16,15,18,5,49,0.0,1029,25,10,226,10,20735
2015-05-24,27,11,0.0,14.5,6,40,11:56 AM,12:49 AM,05:49 AM,08:20 PM,13,20,20,19,17,7,67,0.0,1027,27,10,193,10,20735
2015-05-25,27,17,0.0,14.5,6,47,12:52 PM,01:23 AM,05:48 AM,08:21 PM,15,22,22,22,30,9,68,0.0,1024,27,10,197,18,20735
2015-05-26,29,17,0.0,14.5,6,54,01:47 PM,01:55 AM,05:48 AM,08:22 PM,18,24,24,23,27,13,76,0.0,1022,29,10,191,17,20735
2015-05-27,30,21,0.0,14.5,6,60,02:42 PM,02:24 AM,05:47 AM,08:23 PM,20,26,26,24,28,28,80,6.1,1021,30,10,199,17,20735
2015-05-28,30,20,0.0,14.5,6,67,03:38 PM,02:54 AM,05:47 AM,08:23 PM,20,26,26,25,13,21,76,5.0,1021,30,9,189,8,20735
2015-05-29,28,20,0.0,14.5,5,74,04:34 PM,03:25 AM,05:46 AM,08:24 PM,20,25,25,23,18,16,81,6.7,1023,28,10,113,11,20735
2015-05-30,29,19,0.0,14.5,7,81,05:32 PM,03:57 AM,05:46 AM,08:25 PM,19,25,25,24,24,14,76,0.0,1020,29,10,182,16,20735
2015-05-31,30,20,0.0,14.5,6,87,06:30 PM,04:32 AM,05:45 AM,08:26 PM,19,26,26,24,27,15,74,4.3,1017,30,10,191,17,20735
2015-06-01,29,21,0.0,13.5,6,94,07:29 PM,05:12 AM,05:45 AM,08:26 PM,20,26,26,24,14,38,80,41.5,1016,29,7,165,9,20735
2015-06-02,17,15,0.0,9.3,4,100,08:27 PM,05:56 AM,05:45 AM,08:27 PM,15,16,16,16,21,99,93,5.2,1018,17,6,37,15,20735
2015-06-03,17,14,0.0,9.3,4,92,09:23 PM,06:45 AM,05:44 AM,08:28 PM,13,14,15,14,22,100,89,3.9,1021,17,4,57,16,20735
2015-06-04,17,15,0.0,9.3,4,86,10:15 PM,07:41 AM,05:44 AM,08:28 PM,14,15,16,15,21,98,91,6.0,1022,17,7,54,15,20735
2015-06-05,23,15,0.0,9.3,4,79,11:04 PM,08:41 AM,05:44 AM,08:29 PM,16,18,19,18,12,79,86,0.8,1017,23,8,85,9,20735
2015-06-06,25,17,0.0,14.5,5,72,11:48 PM,09:45 AM,05:43 AM,08:30 PM,17,22,22,21,19,23,81,10.9,1014,25,9,129,12,20735
2015-06-07,24,18,0.0,14.5,6,65,No moonrise,10:51 AM,05:43 AM,08:30 PM,16,20,21,20,21,45,76,0.1,1020,24,10,152,14,20735
2015-06-08,29,17,0.0,14.5,6,58,12:28 AM,11:58 AM,05:43 AM,08:31 PM,18,24,24,23,33,20,72,5.9,1013,29,9,196,21,20735
2015-06-09,29,20,0.0,14.5,7,52,01:07 AM,01:05 PM,05:43 AM,08:31 PM,18,25,25,24,27,31,69,0.7,1008,29,9,250,17,20735
2015-06-10,28,18,0.0,14.5,6,45,01:43 AM,02:12 PM,05:43 AM,08:32 PM,16,24,24,23,15,3,66,0.0,1012,28,10,223,9,20735
